Node Number	X Location (m)	Y Location (m)	Z Location (m)	
614	-6.5787e-004	0.	-1.8924e-004	
615	-1.668e-004	0.	-5.3154e-004	
616	3.7784e-005	0.	6.0298e-004	
617	3.7681e-004	0.	9.1204e-004	
618	-4.7262e-005	0.	-5.2639e-004	
619	4.5486e-004	0.	3.9892e-004	
620	1.8292e-004	0.	1.4787e-004	
621	-4.9343e-004	0.	9.2316e-004	
622	-9.4113e-004	0.	-1.3754e-004	
623	-5.5163e-004	0.	-3.2343e-004	
624	-7.3451e-005	0.	-9.4298e-006	
625	-5.6638e-004	0.	6.5999e-004	
626	9.1805e-004	0.	5.7275e-004	
627	-7.5768e-004	0.	2.0014e-004	
628	2.4235e-004	0.	-9.4825e-004	
629	-9.2191e-004	0.	-2.9878e-004	
630	4.9697e-004	0.	-7.259e-004	
631	4.313e-004	0.	-7.4977e-004	
632	1.5376e-004	0.	-9.3165e-004	
633	5.7096e-004	0.	-1.345e-004	
634	4.6584e-004	0.	7.71e-005	
635	3.3403e-004	0.	1.5791e-004	
636	-9.2142e-004	0.	5.2678e-004	
637	-8.5102e-004	0.	-7.5427e-004	
638	9.5035e-004	0.	-3.1764e-004	
639	8.6267e-004	0.	-6.2483e-004	
640	-5.6246e-004	0.	-4.0009e-004	
641	-4.3791e-004	0.	-6.7891e-004	
642	-8.2769e-004	0.	1.7783e-004	
643	-5.0314e-004	0.	-2.0228e-004	
644	-3.6111e-004	0.	7.3604e-004	
645	-4.3263e-006	0.	6.6436e-004	
646	1.8089e-004	0.	2.4353e-004	
647	-3.5688e-004	0.	7.1424e-005	
648	6.2818e-004	0.	-7.7892e-004	
649	-2.1476e-004	0.	7.5739e-004	
650	2.0967e-004	0.	-8.7179e-004	
651	5.2874e-004	0.	9.4044e-004	
652	3.943e-004	0.	-3.9509e-005	
653	-3.8944e-004	0.	-1.1521e-004	
654	-7.2282e-004	0.	-6.4628e-004	
655	8.4024e-004	0.	3.6307e-004	
656	-2.5939e-004	0.	-5.1184e-004	
657	3.6269e-004	0.	5.1315e-004	
658	5.1531e-004	0.	-2.8196e-004	
659	6.0365e-004	0.	-2.7032e-004	
660	6.0626e-004	0.	3.2819e-004	
661	-3.9623e-005	0.	8.6151e-004	
662	6.6024e-004	0.	-3.4182e-004	
663	1.2731e-004	0.	4.9228e-004	
664	-3.543e-004	0.	-4.9588e-004	
665	-4.3023e-004	0.	-4.8295e-004	
666	3.1831e-004	0.	-6.6907e-005	
667	-3.858e-005	0.	-9.2798e-004	
668	-2.1984e-004	0.	6.8795e-004	
669	-9.1049e-005	0.	6.3272e-004	
670	7.0562e-004	0.	-4.019e-004	
671	-5.3707e-004	0.	8.0074e-004	
672	4.3544e-004	0.	-1.5395e-004	
673	-8.7139e-004	0.	-6.0109e-004	
674	8.4209e-004	0.	-5.72e-004	
675	-9.3118e-004	0.	-3.8286e-004	
676	-7.0376e-004	0.	8.4417e-004	
677	-8.342e-004	0.	-2.6261e-004	
678	7.604e-004	0.	2.3729e-005	
679	1.0926e-004	0.	-7.89e-004	
680	7.6762e-004	0.	1.8405e-004	
681	1.7179e-004	0.	-7.9882e-004	
682	4.6657e-004	0.	-6.303e-006	
683	7.911e-004	0.	6.2979e-004	
684	9.3952e-004	0.	-1.4171e-004	
685	9.4015e-004	0.	8.851e-004	
686	-9.2412e-004	0.	1.2396e-005	
687	1.2431e-005	0.	-1.3525e-004	
688	-1.9693e-004	0.	-2.3383e-004	
689	3.8977e-004	0.	-3.4061e-004	
690	-5.3407e-004	0.	-5.7198e-004	
691	-8.6208e-004	0.	1.3119e-004	
692	-6.3007e-004	0.	-7.5742e-004	
693	1.6897e-004	0.	-3.2206e-004	
694	-8.8738e-004	0.	9.446e-004	
695	9.1661e-004	0.	-7.2774e-004	
696	-8.3614e-004	0.	3.2631e-004	
697	3.7024e-004	0.	-7.1465e-004	
698	5.6409e-004	0.	-4.7742e-004	
699	7.3517e-004	0.	4.7243e-004	
700	-1.3344e-005	0.	-3.0217e-004	
701	8.7422e-004	0.	-2.2962e-005	
702	-7.2213e-004	0.	-5.6783e-004	
703	7.2501e-004	0.	-5.5757e-004	
704	8.6285e-005	0.	-5.9396e-004	
705	-7.3732e-004	0.	9.1867e-004	
706	-6.1693e-004	0.	6.1043e-004	
707	-7.4568e-004	0.	-9.4188e-004	
708	8.725e-004	0.	4.9485e-004	
709	6.9388e-004	0.	-7.5482e-004	
710	-1.4804e-004	0.	9.3149e-004	
711	-8.5763e-004	0.	5.8472e-005	
712	8.6377e-004	0.	-8.549e-004	
713	-5.6635e-004	0.	-7.2752e-004	
714	6.4746e-004	0.	2.2154e-004	
715	8.3733e-004	0.	-7.4759e-004	
716	-4.2999e-006	0.	-7.8251e-004	
717	6.7614e-004	0.	9.2055e-004	
718	7.7646e-004	0.	-2.7925e-004	
719	-1.1963e-004	0.	-8.4973e-004	
720	-1.5265e-004	0.	7.387e-004	
721	-2.6153e-004	0.	-7.0413e-004	
722	-9.3816e-004	0.	-5.9508e-004	
723	9.1702e-004	0.	-5.7961e-004	
724	-8.4519e-004	0.	5.7888e-004	
725	7.6e-004	0.	-7.71e-004	
726	5.0713e-004	0.	-6.3394e-004	
727	-5.9687e-005	0.	-1.7018e-004	
728	-7.1139e-004	0.	1.4374e-004	
729	-1.5399e-004	0.	-7.7928e-004	
730	6.712e-004	0.	-9.1435e-004	
731	7.2449e-004	0.	-6.9271e-004	
732	-1.8185e-004	0.	8.6618e-004	
733	4.2687e-004	0.	-2.8102e-004	
734	5.0687e-004	0.	-5.004e-004	
735	6.2936e-004	0.	-9.552e-005	
736	9.3866e-004	0.	4.9306e-004	
737	-9.9553e-005	0.	-5.4472e-004	
738	8.5306e-004	0.	7.5729e-004	
739	9.3027e-004	0.	9.3808e-004	
740	-4.3154e-004	0.	8.7477e-004	
741	4.5012e-004	0.	-4.8652e-004	
742	-9.424e-004	0.	-4.5299e-004	
743	-1.8917e-004	0.	-7.2242e-004	
744	8.8465e-004	0.	-3.0421e-004	
745	-1.5725e-004	0.	-9.2256e-004	
746	8.5794e-004	0.	-5.0445e-004	
747	4.1475e-004	0.	-6.0185e-004	
748	1.2453e-004	0.	-8.5462e-004	
749	-7.6663e-004	0.	8.5896e-004	
750	4.065e-004	0.	1.9797e-004	
751	4.0096e-004	0.	1.1648e-004	
752	-1.4842e-006	0.	5.5279e-004	
753	4.1323e-005	0.	-1.626e-005	
754	6.4365e-006	0.	3.4435e-004	
755	-2.5389e-005	0.	7.9087e-004	
756	-2.0833e-005	0.	2.1759e-004	
757	1.1062e-005	0.	8.7768e-005	
758	-4.9584e-005	0.	4.3928e-004	
759	2.473e-004	0.	6.6942e-004	
760	1.204e-004	0.	-5.6567e-005	
761	-4.4914e-004	0.	-6.0553e-005	
762	-4.3397e-004	0.	-1.7577e-004	
763	1.0853e-004	0.	-4.337e-004	
764	5.1718e-005	0.	1.7885e-004	
765	-6.4805e-005	0.	1.6159e-004	
766	6.8932e-005	0.	4.2127e-005	
767	1.344e-004	0.	1.1827e-005	
768	1.0937e-004	0.	1.472e-004	
769	-9.3331e-004	0.	1.0493e-004	
770	8.3688e-004	0.	-9.0988e-005	
771	2.8328e-004	0.	6.0568e-004	
772	-6.4242e-005	0.	5.7162e-004	
773	4.2205e-004	0.	8.2512e-004	
774	4.6297e-004	0.	7.676e-004	
775	-8.6496e-006	0.	-5.2182e-005	
776	8.628e-004	0.	6.2104e-004	
777	6.3441e-005	0.	5.4334e-004	
778	-3.3752e-004	0.	1.427e-004	
779	-4.4021e-004	0.	1.9749e-004	
780	8.8803e-005	0.	-1.1016e-004	
781	-9.4078e-004	0.	9.3171e-004	
782	-1.1819e-004	0.	8.6448e-004	
783	-7.4372e-005	0.	9.3061e-004	
784	-5.9868e-005	0.	-5.7522e-004	
785	-3.7734e-004	0.	-6.1967e-004	
786	9.5576e-004	0.	-7.9341e-005	
787	4.5949e-004	0.	1.5228e-004	
788	-6.1241e-004	0.	-6.7559e-004	
789	5.7678e-004	0.	-7.0414e-004	
790	8.4161e-004	0.	4.3622e-004	
791	6.3341e-004	0.	-8.578e-004	
792	-7.455e-004	0.	-2.2733e-004	
793	5.7935e-004	0.	7.7696e-004	
794	-6.1434e-004	0.	-9.3533e-004	
795	1.754e-004	0.	3.1949e-004	
796	2.8489e-004	0.	4.3696e-005	
797	3.3525e-004	0.	4.3975e-006	
798	9.3796e-004	0.	-5.1419e-004	
799	3.4877e-005	0.	3.0351e-004	
800	2.718e-005	0.	4.091e-004	
801	3.744e-004	0.	-6.5377e-004	
802	3.072e-004	0.	4.7169e-004	
803	-5.0499e-004	0.	-2.7435e-004	
804	1.7928e-004	0.	-6.679e-004	
805	1.4062e-004	0.	-7.3148e-004	
806	2.8446e-004	0.	-7.2441e-004	
807	-8.5378e-004	0.	6.4539e-004	
808	7.2008e-004	0.	4.0614e-004	
809	7.8308e-004	0.	-8.5107e-004	
810	-4.379e-004	0.	9.4453e-004	
811	9.3681e-004	0.	-8.4022e-004	
812	7.242e-006	5.e-005	-3.526e-005	
813	2.1472e-004	5.e-005	4.8147e-004	
814	-2.1764e-004	5.e-005	4.7441e-004	
815	-4.9918e-004	5.e-005	-1.9874e-004	
816	5.1706e-004	5.e-005	-2.0675e-004	
817	-5.5901e-005	5.e-005	-3.6477e-004	
818	-5.9509e-004	5.e-005	3.1629e-004	
819	-3.0093e-004	5.e-005	1.4815e-004	
820	5.7511e-004	5.e-005	3.4802e-004	
821	3.037e-004	5.e-005	1.4259e-004	
822	3.8954e-004	5.e-005	-7.4317e-004	
823	-4.3708e-004	5.e-005	-4.6652e-004	
824	-1.5283e-004	5.e-005	3.1496e-004	
825	2.544e-004	5.e-005	-1.1857e-004	
826	3.1944e-004	5.e-005	-4.3519e-004	
827	-2.5859e-004	5.e-005	-1.4115e-004	
828	-5.3292e-004	5.e-005	6.5796e-004	
829	-1.1111e-004	5.e-005	-6.7901e-004	
830	6.9892e-004	5.e-005	-6.4361e-004	
831	-7.2222e-004	5.e-005	-5.9259e-004	
832	8.6994e-005	5.e-005	2.2767e-004	
833	4.6992e-005	5.e-005	7.5243e-004	
834	5.3873e-004	5.e-005	6.121e-005	
835	-5.3591e-004	5.e-005	5.7755e-005	
836	1.4378e-004	5.e-005	5.5967e-005	
837	-6.4608e-005	5.e-005	1.3552e-004	
838	7.3823e-004	5.e-005	-3.1755e-004	
839	-2.3017e-004	5.e-005	7.7542e-004	
840	-4.5457e-004	5.e-005	-7.6828e-004	
841	-7.5516e-004	5.e-005	-1.5709e-004	
842	1.3606e-004	5.e-005	-7.1344e-004	
843	-1.5576e-004	5.e-005	1.0269e-005	
844	1.2014e-004	5.e-005	-7.6538e-005	
845	1.0648e-004	5.e-005	-2.4383e-004	
846	3.9156e-004	5.e-005	-3.5722e-005	
847	-7.7254e-004	5.e-005	7.2704e-004	
848	7.8701e-004	5.e-005	7.0533e-004	
849	-7.5722e-004	5.e-005	1.2548e-004	
850	7.8077e-004	5.e-005	1.2051e-004	
851	3.2e-004	5.e-005	6.6821e-004	
852	-3.5046e-004	5.e-005	-3.1079e-004	
853	5.3472e-004	5.e-005	-3.75e-004	
854	-2.0898e-004	5.e-005	-5.0169e-004	
855	7.6347e-004	5.e-005	-1.0174e-004	
856	-2.9926e-005	5.e-005	-1.9336e-004	
857	-8.1344e-005	5.e-005	-1.0582e-004	
858	4.1281e-005	5.e-005	9.5679e-005	
859	-6.3542e-004	5.e-005	-4.1617e-004	
860	-3.9406e-004	5.e-005	4.0544e-004	
861	4.0408e-004	5.e-005	4.2416e-004	
862	8.0559e-004	5.e-005	4.2478e-004	
863	-8.1946e-004	5.e-005	4.1634e-004	
864	2.7819e-004	5.e-005	-2.9512e-004	
865	-6.7786e-004	5.e-005	-8.0578e-004	
866	-1.7881e-011	5.e-005	4.8148e-004	
867	-3.9875e-004	5.e-005	-5.0236e-005	
868	4.6152e-004	5.e-005	2.1907e-004	
869	2.6948e-004	5.e-005	3.1637e-004	
870	-8.0556e-004	5.e-005	-3.7037e-004	
871	4.7812e-004	5.e-005	-5.7872e-004	
872	6.4511e-005	5.e-005	-5.441e-004	
873	8.6157e-005	5.e-005	-3.9687e-004	
874	1.9657e-004	5.e-005	-4.0652e-005	
875	-4.6016e-004	5.e-005	2.4429e-004	
876	6.25e-004	5.e-005	-8.2407e-004	
877	8.0445e-004	5.e-005	-8.2398e-004	
878	1.483e-004	5.e-005	3.447e-004	
879	-1.3847e-004	5.e-005	-1.5569e-004	
880	-3.181e-004	5.e-005	5.68e-004	
881	-6.5371e-004	5.e-005	5.3241e-004	
882	6.5753e-004	5.e-005	5.3752e-004	
883	1.9088e-004	5.e-005	1.8841e-004	
884	4.327e-005	5.e-005	3.4124e-004	
885	-4.5346e-004	5.e-005	8.4611e-004	
886	-2.8657e-004	5.e-005	-7.0427e-004	
887	3.6405e-004	5.e-005	-1.8118e-004	
888	-1.2904e-004	5.e-005	6.141e-004	
889	8.4722e-004	5.e-005	-5.6481e-004	
890	-2.7295e-005	5.e-005	4.7622e-005	
891	5.7105e-004	5.e-005	8.389e-004	
892	-2.3542e-004	5.e-005	-2.3719e-004	
893	-1.82e-004	5.e-005	1.3786e-004	
894	5.1572e-005	5.e-005	-1.3778e-004	
895	4.221e-005	5.e-005	-8.541e-004	
896	-1.5791e-005	5.e-005	2.5395e-004	
897	7.1328e-004	5.e-005	-4.7732e-004	
898	-8.3796e-004	5.e-005	-7.5e-004	
899	1.884e-004	5.e-005	-1.8343e-004	
900	7.0431e-005	5.e-005	2.961e-006	
901	1.2212e-005	5.e-005	1.8142e-004	
902	2.3015e-004	5.e-005	-5.684e-004	
903	-1.3772e-004	5.e-005	-8.3523e-004	
904	-2.7971e-004	5.e-005	-1.6975e-005	
905	1.1651e-004	5.e-005	1.4198e-004	
906	2.3129e-004	5.e-005	3.7529e-005	
907	-1.0185e-004	5.e-005	9.1358e-004	
908	2.542e-004	5.e-005	7.9951e-004	
909	4.7806e-004	5.e-005	8.1344e-004	
910	-5.8583e-004	5.e-005	8.1474e-004	
911	-7.9129e-004	5.e-005	5.2568e-004	
912	7.8905e-004	5.e-005	5.2802e-004	
913	1.6806e-004	5.e-005	-8.0136e-004	
914	5.1246e-004	5.e-005	-6.5699e-004	
915	3.3252e-004	5.e-005	6.0147e-004	
916	2.1186e-004	5.e-005	8.8451e-005	
917	-2.2479e-004	5.e-005	3.4156e-004	
918	-4.1454e-004	5.e-005	-1.9216e-004	
919	3.8036e-004	5.e-005	1.1764e-004	
920	-4.0555e-004	5.e-005	7.6534e-004	
921	-1.1248e-004	5.e-005	7.0115e-004	
922	-2.1756e-004	5.e-005	8.0404e-005	
923	-1.2941e-004	5.e-005	4.4336e-005	
924	-9.0741e-004	5.e-005	-5.1852e-004	
925	-5.269e-004	5.e-005	-5.2312e-004	
926	4.966e-004	5.e-005	4.3852e-004	
927	-5.3426e-004	5.e-005	-7.1086e-004	
928	-6.8538e-004	5.e-005	-1.0393e-004	
929	-5.7059e-004	5.e-005	4.981e-004	
930	-3.147e-004	5.e-005	-8.8987e-004	
931	-1.0163e-004	5.e-005	-2.1715e-004	
932	-6.8441e-005	5.e-005	-4.7669e-005	
933	6.8489e-004	5.e-005	-1.4968e-004	
934	8.2282e-004	5.e-005	8.0393e-004	
935	-8.2005e-004	5.e-005	8.2025e-004	
936	-4.6305e-004	5.e-005	8.8464e-005	
937	-7.832e-004	5.e-005	3.1705e-004	
938	7.769e-004	5.e-005	2.0446e-004	
939	-7.5697e-004	5.e-005	3.1404e-005	
940	8.0632e-004	5.e-005	-4.5188e-004	
941	1.8826e-004	5.e-005	5.7307e-004	
942	-1.9837e-005	5.e-005	-5.2707e-004	
943	7.0429e-004	5.e-005	1.5227e-004	
944	-5.7847e-004	5.e-005	2.6908e-004	
945	-5.423e-004	5.e-005	-4.2715e-005	
946	5.2625e-004	5.e-005	-1.2233e-004	
947	2.3727e-004	5.e-005	-1.3547e-005	
948	8.1792e-004	5.e-005	-2.5975e-004	
949	-2.7451e-004	5.e-005	8.4583e-004	
950	-7.0886e-004	5.e-005	-2.3717e-004	
951	-2.1133e-004	5.e-005	2.7503e-004	
952	-3.6248e-004	5.e-005	-6.3517e-004	
953	-4.0694e-004	5.e-005	5.4757e-004	
954	1.0087e-005	5.e-005	-1.1707e-004	
955	-5.2374e-004	5.e-005	-9.0889e-004	
956	4.2331e-004	5.e-005	-8.3107e-004	
957	4.0104e-005	5.e-005	6.7035e-004	
958	4.4801e-004	5.e-005	-3.4048e-004	
959	8.4182e-004	5.e-005	-5.2469e-005	
960	5.5167e-004	5.e-005	-5.3824e-004	
961	-1.0896e-004	5.e-005	2.4404e-004	
962	-8.3696e-004	5.e-005	-1.8484e-005	
963	6.2635e-004	5.e-005	1.865e-004	
964	-8.3938e-004	5.e-005	-1.9235e-004	
965	6.6205e-004	5.e-005	-2.8509e-004	
966	-4.8602e-004	5.e-005	-3.1694e-004	
967	5.035e-005	5.e-005	9.1531e-004	
968	-3.8233e-004	5.e-005	2.5941e-004	
969	6.8839e-004	5.e-005	-4.8841e-005	
970	-6.6872e-005	5.e-005	2.2642e-004	
971	-1.5602e-004	5.e-005	1.781e-004	
972	-2.5808e-004	5.e-005	-4.1378e-004	
973	-2.0112e-004	5.e-005	-3.3592e-004	
974	-8.2688e-004	5.e-005	-8.3028e-004	
975	-3.4192e-005	5.e-005	8.5739e-004	
976	-3.1283e-005	5.e-005	-6.879e-004	
977	2.1857e-004	5.e-005	-7.2805e-004	
978	-2.1862e-004	5.e-005	-7.8536e-005	
979	1.4029e-004	5.e-005	-1.7006e-004	
980	3.6723e-005	5.e-005	-5.1807e-005	
981	2.1972e-004	5.e-005	-2.707e-004	
982	1.6474e-004	5.e-005	-9.9025e-005	
983	9.2336e-004	5.e-005	6.6017e-004	
984	-8.4356e-004	5.e-005	6.8673e-004	
985	1.5856e-004	5.e-005	-2.1605e-005	
986	1.6327e-004	5.e-005	-4.0954e-004	
987	8.4126e-004	5.e-005	2.513e-004	
988	6.2058e-005	5.e-005	-2.2842e-004	
989	-8.9859e-004	5.e-005	2.0095e-004	
990	-8.7493e-004	5.e-005	-6.1571e-004	
991	3.0955e-004	5.e-005	-8.2458e-004	
992	8.9676e-004	5.e-005	8.3869e-005	
993	2.4109e-004	5.e-005	-1.9349e-004	
994	8.3995e-004	5.e-005	-6.8905e-004	
995	-7.1112e-005	5.e-005	4.2116e-004	
996	-7.6389e-004	5.e-005	-4.8148e-004	
997	3.2788e-004	5.e-005	-7.3864e-005	
998	6.5625e-004	5.e-005	6.9444e-004	
999	-6.4992e-004	5.e-005	7.0081e-004	
1000	3.3355e-004	5.e-005	-1.337e-006	
1001	-6.8158e-004	5.e-005	7.9136e-005	
1002	1.6378e-004	5.e-005	2.9002e-004	
1003	4.331e-004	5.e-005	6.7832e-004	
1004	4.7273e-004	5.e-005	5.4843e-004	
1005	2.08e-004	5.e-005	7.2003e-004	
1006	-5.866e-004	5.e-005	-2.7613e-004	
1007	4.0689e-004	5.e-005	9.1152e-004	
1008	8.5281e-004	5.e-005	-9.1094e-004	
1009	-4.4449e-004	5.e-005	-5.7301e-004	
1010	-6.2256e-005	5.e-005	-1.5735e-004	
1011	-3.416e-004	5.e-005	6.3782e-005	
1012	-1.0304e-004	5.e-005	-4.129e-004	
1013	7.5316e-004	5.e-005	-9.1116e-004	
1014	-6.7827e-004	5.e-005	1.8589e-004	
1015	-2.653e-004	5.e-005	-5.9368e-004	
1016	-6.2124e-004	5.e-005	-1.5603e-004	
1017	-8.9456e-004	5.e-005	1.0824e-004	
1018	-3.3873e-004	5.e-005	-4.4393e-004	
1019	-9.1236e-004	5.e-005	-3.1325e-004	
1020	1.3191e-004	5.e-005	-3.3954e-004	
1021	-5.2892e-004	5.e-005	-8.0911e-004	
1022	7.321e-006	5.e-005	-3.0088e-004	
1023	-1.6269e-004	5.e-005	-5.9513e-004	
1024	1.6617e-004	5.e-005	1.1714e-004	
1025	4.812e-004	5.e-005	-9.272e-004	
1026	8.3748e-004	5.e-005	-1.5944e-004	
1027	-4.0802e-004	5.e-005	9.3415e-004	
1028	-3.8326e-004	5.e-005	-8.2602e-004	
1029	2.3063e-005	5.e-005	2.5197e-005	
1030	-1.4218e-005	5.e-005	1.0431e-004	
1031	9.272e-005	5.e-005	7.5143e-005	
1032	6.3567e-005	5.e-005	1.6136e-004	
1033	6.9866e-004	5.e-005	2.6252e-004	
1034	-1.9418e-004	5.e-005	8.4747e-004	
1035	-6.7969e-004	5.e-005	-5.0143e-004	
1036	1.3892e-004	5.e-005	2.0879e-004	
1037	6.2847e-004	5.e-005	-4.2824e-004	
1038	6.3326e-004	5.e-005	4.2846e-004	
1039	-6.4628e-004	5.e-005	4.3597e-004	
1040	4.8108e-004	5.e-005	3.603e-004	
1041	9.2338e-004	5.e-005	-3.3231e-004	
1042	3.4572e-004	5.e-005	2.9052e-004	
1043	-2.9323e-004	5.e-005	4.4611e-004	
1044	2.6907e-004	5.e-005	8.2136e-005	
1045	4.5875e-004	5.e-005	-4.3298e-004	
1046	5.583e-004	5.e-005	5.5394e-004	
1047	7.0029e-004	5.e-005	8.3586e-004	
1048	3.0649e-004	5.e-005	4.561e-004	
1049	-4.8668e-004	5.e-005	3.613e-004	
1050	-9.1394e-004	5.e-005	3.7264e-004	
1051	8.9665e-004	5.e-005	3.7201e-004	
1052	3.6169e-004	5.e-005	7.9953e-004	
1053	5.0116e-004	5.e-005	1.4815e-004	
1054	7.8378e-004	5.e-005	6.2308e-004	
1055	-7.9147e-004	5.e-005	6.2412e-004	
1056	-1.5747e-004	5.e-005	-5.3615e-005	
1057	9.2593e-004	5.e-005	9.2593e-004	
1058	-9.2593e-004	5.e-005	9.2593e-004	
1059	2.0312e-004	5.e-005	-9.0317e-004	
1060	7.1043e-004	5.e-005	4.6047e-005	
1061	-1.0618e-004	5.e-005	-3.1838e-006	
1062	-7.0015e-004	5.e-005	-7.0767e-004	
1063	-6.5868e-004	5.e-005	-8.9395e-004	
1064	5.6644e-004	5.e-005	-7.4058e-004	
1065	3.0899e-004	5.e-005	8.9028e-004	
1066	-9.1034e-005	5.e-005	4.8783e-004	
1067	-2.2147e-004	5.e-005	5.8944e-004	
1068	-9.0081e-004	5.e-005	7.8506e-004	
1069	8.9434e-004	5.e-005	7.9064e-004	
1070	1.114e-004	5.e-005	5.053e-004	
1071	-6.4751e-004	5.e-005	7.767e-004	
1072	-2.4056e-004	5.e-005	3.7486e-005	
1073	-8.9472e-004	5.e-005	-8.8055e-004	
1074	-9.2271e-004	5.e-005	-4.1053e-004	
1075	2.0275e-004	5.e-005	1.4193e-004	
1076	-3.0995e-005	5.e-005	-8.7597e-005	
1077	-3.3255e-004	5.e-005	-1.6163e-004	
1078	-3.4774e-004	5.e-005	6.9588e-004	
1079	-2.26e-004	5.e-005	-1.3859e-005	
1080	1.6062e-004	5.e-005	-2.7532e-004	
1081	2.5392e-004	5.e-005	6.3981e-004	
1082	-1.055e-004	5.e-005	7.5862e-005	
1083	-3.991e-005	5.e-005	-8.4439e-004	
1084	3.7928e-004	5.e-005	5.2287e-004	
1085	2.812e-004	5.e-005	2.2739e-004	
1086	-6.1321e-004	5.e-005	-5.6274e-004	
1087	-4.9271e-004	5.e-005	4.42e-004	
1088	-7.2036e-004	5.e-005	3.7833e-004	
1089	2.7862e-004	5.e-005	-6.5314e-004	
1090	-1.8915e-004	5.e-005	2.1783e-004	
1091	-7.1566e-004	5.e-005	-3.8169e-004	
1092	4.2135e-004	5.e-005	-6.5894e-004	
1093	-2.2714e-005	5.e-005	7.2143e-004	
1094	1.001e-004	5.e-005	-6.2856e-004	
1095	-3.9236e-004	5.e-005	-3.8217e-004	
1096	5.2682e-004	5.e-005	-8.2948e-004	
1097	9.5472e-005	5.e-005	-3.6008e-005	
1098	-7.1024e-004	5.e-005	2.822e-004	
1099	-3.0251e-004	5.e-005	-7.9901e-004	
1100	7.43e-004	5.e-005	9.2027e-004	
1101	-1.4137e-004	5.e-005	-2.8925e-004	
1102	-1.4591e-004	5.e-005	-2.3064e-004	
1103	-5.4647e-005	5.e-005	9.9944e-007	
1104	9.1493e-004	5.e-005	-7.3032e-004	
1105	3.4699e-005	5.e-005	2.4609e-004	
1106	6.08e-004	5.e-005	-8.7141e-005	
1107	5.9615e-004	5.e-005	-1.7263e-004	
1108	2.3537e-004	5.e-005	-7.1254e-005	
1109	-4.6566e-004	5.e-005	-1.0908e-004	
1110	-5.1428e-004	5.e-005	1.6386e-004	
1111	-3.0219e-004	5.e-005	3.6721e-004	
1112	3.8203e-004	5.e-005	-9.1952e-004	
1113	7.5347e-004	5.e-005	-7.2454e-004	
1114	-8.3819e-004	5.e-005	9.1704e-004	
1115	8.2423e-004	5.e-005	9.2536e-004	
1116	-1.8064e-004	5.e-005	5.307e-005	
1117	-3.819e-004	5.e-005	1.2067e-004	
1118	5.1558e-004	5.e-005	9.1452e-004	
1119	-7.6765e-004	5.e-005	2.2196e-004	
1120	-7.2625e-005	5.e-005	-2.9081e-004	
1121	9.0348e-004	5.e-005	-4.3761e-004	
1122	7.2336e-004	5.e-005	-2.3679e-004	
1123	-3.1318e-004	5.e-005	7.7198e-004	
1124	-2.3038e-004	5.e-005	9.2292e-004	
1125	-2.1825e-004	5.e-005	-7.816e-004	
1126	-3.5555e-004	5.e-005	-5.3494e-004	
1127	-3.6107e-004	5.e-005	8.4777e-004	
1128	5.8118e-004	5.e-005	-9.1534e-004	
1129	7.1133e-004	5.e-005	-8.2072e-004	
1130	1.1285e-004	5.e-005	2.9167e-004	
1131	5.3653e-004	5.e-005	-3.616e-005	
1132	-2.0653e-004	5.e-005	-1.5182e-004	
1133	-9.1889e-004	5.e-005	-1.4975e-004	
1134	9.1672e-004	5.e-005	-2.23e-004	
1135	-8.1628e-004	5.e-005	-5.5492e-004	
1136	2.9623e-004	5.e-005	-1.9402e-004	
1137	-7.4169e-004	5.e-005	9.0589e-004	
1138	6.2145e-004	5.e-005	-5.8325e-004	
1139	2.7261e-004	5.e-005	5.4299e-004	
1140	-5.0304e-004	5.e-005	9.2402e-004	
1141	7.981e-004	5.e-005	4.091e-005	
1142	2.1211e-004	5.e-005	-3.3608e-004	
1143	4.2413e-004	5.e-005	-2.4732e-004	
1144	-3.1054e-004	5.e-005	-8.0637e-005	
1145	-4.8363e-004	5.e-005	5.2363e-004	
1146	-7.9473e-004	5.e-005	-6.7212e-004	
1147	5.4449e-006	5.e-005	-7.7223e-004	
1148	-5.986e-004	5.e-005	5.922e-004	
1149	6.5854e-004	5.e-005	-7.3605e-004	
1150	-2.5756e-004	5.e-005	2.0296e-004	
1151	2.6495e-005	5.e-005	5.7742e-004	
1152	1.9349e-004	5.e-005	-4.8872e-004	
1153	3.5958e-004	5.e-005	-3.1404e-004	
1154	-5.3566e-004	5.e-005	-4.3418e-004	
1155	4.7332e-004	5.e-005	-7.4337e-004	
1156	-6.8489e-004	5.e-005	-1.5612e-005	
1157	-4.6321e-004	5.e-005	6.0058e-004	
1158	-2.3096e-004	5.e-005	-8.6107e-004	
1159	-2.6621e-004	5.e-005	8.9662e-005	
1160	-2.1814e-004	5.e-005	1.2053e-004	
1161	2.4633e-004	5.e-005	1.6821e-004	
1162	-7.9861e-005	5.e-005	-7.6312e-004	
1163	8.6022e-004	5.e-005	1.6107e-004	
1164	-3.9155e-004	5.e-005	-9.1817e-004	
1165	-3.1168e-004	5.e-005	9.2321e-004	
1166	-3.7326e-004	5.e-005	-7.3412e-004	
1167	-1.9897e-004	5.e-005	-6.8663e-004	
1168	3.5698e-005	5.e-005	-4.6189e-004	
1169	5.4738e-004	5.e-005	2.0885e-004	
1170	9.197e-004	5.e-005	-6.6104e-004	
1171	5.9081e-004	5.e-005	-2.5102e-004	
